cinema_name,street,suburb,postcode,cinema_type,latitude,longitude,state
School of Arts,nan,Eumundi,4562,Indoor Cinema,-26.477561699999995,152.9526085,QLD
Empire,nan,Imbil,4570,Indoor Cinema,-26.460596000000002,152.673625,QLD
Memorial Hall,nan,Cooroy,4563,Indoor Cinema,-26.4176766,152.9117574,QLD
Rex,nan,Morven,4468,Indoor Cinema,-26.414783,147.114886,QLD
Cinema,nan,Charleville,4470,Indoor Cinema,-26.401345399999997,146.23965249999998,QLD
Noosa,nan,Noosa Heads,4567,Drive-In,-26.396032,153.089483,QLD
Mayfair,nan,Tewantin,4565,Indoor Cinema,-26.391448999999998,153.039195,QLD
Kandanga,nan,Kandanga,4570,Indoor Cinema,-26.390310999999997,152.6882,QLD
Drive-in,nan,Tewantin,4565,Drive-In,-26.387871,153.028444,QLD
Majestic,3 Factory Street,Pomona,4568,Indoor Cinema,-26.365694,152.857449,QLD
R. Toohey,nan,Amamoor Cross,4570,Touring Circuit,-26.345240000000004,152.67498899999998,QLD
R. G. Stubbins,nan,Cooran,4569,Touring Circuit,-26.335307,152.82291,QLD
Cooran,nan,Cooran,4569,Indoor Cinema,-26.334639000000003,152.822245,QLD
Cooran Cinema,nan,Cooran,4569,Indoor Cinema,-26.3337283,152.8213706,QLD
School of Arts,nan,Wondai,4606,Indoor Cinema,-26.318586,151.873302,QLD
Pictures,nan,Manumbar,4601,Indoor Cinema,-26.309521000000004,152.275195,QLD
Airdome,nan,Gympie,4570,Indoor Cinema,-26.292125,152.707056,QLD
Pictures,nan,Kin Kin,4571,Indoor Cinema,-26.264571000000004,152.876673,QLD
R. G. Stubbins,nan,Kin Kin,4571,Touring Circuit,-26.264153999999998,152.876124,QLD
P. G. Perrett,nan,Kin Kin,4571,Touring Circuit,-26.263873999999998,152.875868,QLD
S/Arts,nan,Kin Kin,4571,Indoor Cinema,-26.263412,152.874976,QLD
Star,nan,Murgon,4605,Indoor Cinema,-26.242134000000004,151.941327,QLD
Scottish,Noosa Road,Gympie,4570,Drive-In,-26.206309,152.687183,QLD
Liberty,nan,Gympie,4570,Indoor Cinema,-26.190216,152.665449,QLD
Olympia,nan,Gympie,4570,Indoor Cinema,-26.188573,152.660764,QLD
Hall of Memory,nan,Goomeri,4601,Indoor Cinema,-26.182661,152.068353,QLD
Hivesville & Touring,nan,Hivesville,4612,Indoor Cinema,-26.176910999999997,151.69153400000002,QLD
Johnson Bros.,nan,Hivesville,4612,Touring Circuit,-26.17645,151.691046,QLD
Proston,nan,Proston,4613,Indoor Cinema,-26.160660999999998,151.60061399999998,QLD
Victory,nan,Wandoan,4419,Indoor Cinema,-26.121598000000002,149.96086699999998,QLD
Touring,nan,Kilkivan,4600,Touring Circuit,-26.086879999999997,152.23673300000002,QLD
Metro,nan,Kilkivan,4600,Indoor Cinema,-26.085808,152.23931000000002,QLD
Gilbert's Touring Talkies,nan,Kilkivan,4600,Touring Circuit,-26.085323000000002,152.237294,QLD
Public Hall,nan,Woolooga,4570,Indoor Cinema,-26.051946,152.392327,QLD
Tansey,nan,Tansey,4601,Indoor Cinema,-26.026308,152.04389799999998,QLD
Allies Creek Hall,nan,Allies Creek,4626,Indoor Cinema,-26.023475,151.1329,QLD
Memorial Hall,nan,Theebine,4570,Indoor Cinema,-25.951731,152.53836,QLD
Rialto,nan,Tin Can Bay,4580,Indoor Cinema,-25.913413000000002,153.005785,QLD
Injune Pictures,nan,Injune,4454,Indoor Cinema,-25.842892000000003,148.567634,QLD
Royal,nan,Augathella,4477,Indoor Cinema,-25.7911163,146.59251640000002,QLD
Taroom,nan,Taroom,4420,Indoor Cinema,-25.640437,149.798475,QLD
Town Hall,nan,Gayndah,4625,Indoor Cinema,-25.624396,151.609178,QLD
Capitol,nan,Mundubbera,4626,Indoor Cinema,-25.590879,151.298094,QLD
Embassy,nan,Maryborough,4650,Indoor Cinema,-25.542514,152.698979,QLD
Bungalow,nan,Maryborough,4650,Indoor Cinema,-25.537148000000002,152.70153,QLD
Wintergarden,nan,Maryborough,4650,Open Air Cinema,-25.535532,152.70294199999998,QLD
Starline,nan,Maryborough,4650,Drive-In,-25.523757,152.69062,QLD
Capitol,nan,Biggenden,4621,Indoor Cinema,-25.5100641,152.0430141,QLD
Strand,nan,Eidsvold,4627,Indoor Cinema,-25.371923499999998,151.1227551,QLD
Strand,nan,Eidsvold,4267,Indoor Cinema,-25.371923000000002,151.122755,QLD
Federal,nan,Howard,4659,Indoor Cinema,-25.324513,152.557932,QLD
Regent,nan,Cracow,4719,Indoor Cinema,-25.296932100000003,150.30406269999997,QLD
Cracow,nan,Cracow,4719,Indoor Cinema,-25.296304,150.303576,QLD
Central,nan,Scarness,4655,Indoor Cinema,-25.284442000000002,152.857526,QLD
Sea View,nan,Pialba,4655,Indoor Cinema,-25.281888000000002,152.841359,QLD
Hervey,nan,Pialba,4655,Drive-In,-25.281531,152.83926100000002,QLD
Paragon,nan,Childers,4660,Indoor Cinema,-25.236342999999998,152.2781296,QLD
Perry,nan,Mount Perry,4671,Indoor Cinema,-25.179973999999998,151.64516899999998,QLD
Metro,nan,Gin Gin,4671,Indoor Cinema,-24.993289,151.960336,QLD
Tropical,nan,Gin Gin,4671,Indoor Cinema,-24.990884,151.955774,QLD
School of Arts,nan,Mulgildie,4630,Indoor Cinema,-24.964995000000002,151.13126499999998,QLD
Rosewood,nan,Theodore,4719,Indoor Cinema,-24.946247,150.075606,QLD
Carnival Cinema,Egan Street,Carnarvon,6701,Indoor/Open Air Cinema,-24.8842971,113.65913,WA
Carnival Cinema,Egan Street,Carnarvon,6701,Indoor Cinema,-24.8842969,113.65911000000001,WA
Carnival Cinema,Egan Street,Carnarvon,6701,Open Air Cinema,-24.8842967,113.65908999999999,WA
Rivoli,nan,Tambo,4478,Indoor Cinema,-24.882113,146.25834,QLD
Wintergarden,Corner of Maryborough and Woongarra Streets,Bundaberg,4670,Open Air Cinema,-24.879694,152.35101,QLD
Skyway,nan,Bundaberg,4670,Drive-In,-24.874242000000002,152.347101,QLD
Swansea,Robinson Street,Carnarvon,6701,Indoor Cinema,-24.869354100000002,113.67817759999998,WA
Olympia,177 Bourbong Street,Bundaberg,4670,Indoor Cinema,-24.866139,152.34733799999998,QLD
Austral,nan,Bundaberg,4670,Indoor Cinema,-24.8649629,152.348653,QLD
Paramount,Bourbong Street between Walla and Tantitha Streets,Bundaberg,4670,Indoor Cinema,-24.864647,152.354393,QLD
Rex,nan,Monto,4630,Indoor Cinema,-24.864539999999998,151.12354,QLD
Century Pictures,nan,Rosedale,4674,Indoor Cinema,-24.628035,151.91414,QLD
W. J. Wikman,nan,Moura,4718,Touring Circuit,-24.571652,149.968582,QLD
Regent,nan,Thangool,4716,Indoor Cinema,-24.486763,150.575752,QLD
Springsure,nan,Rolleston,4702,Indoor Cinema,-24.463475,148.622208,QLD
J. R. McGilvray,nan,Rolleston,4702,Touring Circuit,-24.462523,148.623334,QLD
Blackall,nan,Blackall,4472,Indoor Cinema,-24.424637,145.465854,QLD
Lyceum,nan,Blackall,4472,Indoor Cinema,-24.4243418,145.46604309999998,QLD
Broadway,nan,Biloela,4715,Indoor Cinema,-24.4012233,150.5126372,QLD
Public Hall,nan,Miriam Vale,4677,Indoor Cinema,-24.328367,151.56205400000002,QLD
Isisford,nan,Isisford,4731,Indoor Cinema,-24.258514,144.441494,QLD
Victory Talkies,nan,Jambin,4702,Indoor Cinema,-24.196610999999997,150.370987,QLD
Baralaba Talkies,nan,Baralaba,4702,Indoor Cinema,-24.1817312,149.8124872,QLD
Baralaba,nan,Baralaba,4702,Indoor Cinema,-24.1817308,149.8124868,QLD
Royal Talkies,nan,Goovigen,4702,Indoor Cinema,-24.147382,150.28741100000002,QLD
J. R. McGilvray,nan,Springsure,4722,Touring Circuit,-24.117765,148.088107,QLD
Springsure,nan,Springsure,4722,Indoor Cinema,-24.114747,148.088833,QLD
W. J. Wikman,nan,Kokotungo,4702,Touring Circuit,-24.074301000000002,149.933543,QLD
Gaiety,nan,Wowan,4702,Indoor Cinema,-23.908268,150.196978,QLD
Glen,Boles Street,Gladstone,4680,Drive-In,-23.850907,151.254607,QLD
Embassy,nan,Gladstone,4680,Indoor Cinema,-23.849,151.263,QLD
Master Talkies,nan,Gladstone,4680,Touring Circuit,-23.848539000000002,151.264396,QLD
Regent,nan,Gladstone,4680,Indoor Cinema,-23.847777999999998,151.261322,QLD
Master Talkies,nan,Mount Larcom,4695,Touring Circuit,-23.811167,150.979331,QLD
Mount Larcom,nan,Mount Larcom,4695,Indoor Cinema,-23.810451,150.978695,QLD
Civic,nan,Mount Larcom,4695,Indoor Cinema,-23.809507999999997,150.97823200000002,QLD
Pioneer Drive-In,Stuart Highway,Alice Springs,870,Drive-In,-23.755575,133.870738,NT
Duaringa,nan,Duaringa,4712,Indoor Cinema,-23.720887,149.668872,QLD
Capitol (Open Air),Corner of Hartley Street and Gregory Terrace,Alice Springs,870,Open Air Cinema,-23.700276000000002,133.881219,NT
Capitol,Corner of Hartley Street and Gregory Terrace,Alice Springs,870,Indoor Cinema,-23.700262,133.881174,NT
New Pioneer,Corner of Leichardt Terrace and Parsons Street,Alice Springs,870,Open Air Cinema,-23.699476999999998,133.88393,NT
Tivoli,nan,Alpha,4724,Indoor Cinema,-23.6484459,146.64064390000001,QLD
Airdome,nan,Mount Morgan,4714,Indoor Cinema,-23.647366,150.387527,QLD
Olympia,nan,Mount Morgan,4714,Indoor Cinema,-23.64452,150.38732,QLD
Jericho,nan,Jericho,4728,Drive-In,-23.602997,146.12291299999998,QLD
Broadway,nan,Jericho,4728,Indoor Cinema,-23.601637,146.12327,QLD
Bluff Talkies,nan,Bluff,4702,Indoor Cinema,-23.582639999999998,149.071728,QLD
Radio,nan,Barcaldine,4725,Indoor Cinema,-23.5524673,145.2885214,QLD
Metro,nan,Emerald,4720,Indoor Cinema,-23.5260032,148.16223459999998,QLD
Palace,nan,Longreach,4730,Indoor Cinema,-23.440658,144.251056,QLD
Starline,nan,Rockhampton,4700,Drive-In,-23.392395999999998,150.507758,QLD
Embassy,nan,Allenstown,4700,Indoor Cinema,-23.390114,150.503976,QLD
Tivoli,Corner of Denham and Alma Streets,Rockhampton,4700,Indoor Cinema,-23.379995,150.51069099999998,QLD
Gem,nan,Wandal,4700,Indoor Cinema,-23.37869,150.493771,QLD
Earl's Court,nan,Rockhampton,4700,Indoor Cinema,-23.377663000000002,150.51013500000002,QLD
Imperial,nan,Lakes Creek,4701,Indoor Cinema,-23.376648,150.55919,QLD
Imperial,nan,Koongal,4701,Indoor Cinema,-23.374370000000003,150.553475,QLD
Victory Th'trette,nan,Rockhampton,4700,Indoor Cinema,-23.373054999999997,150.509761,QLD
Rex,nan,North Rockhampton,4701,Indoor Cinema,-23.360001999999998,150.523171,QLD
Wintergarden,Bolsover Lane,Rockhampton,4700,Open Air Cinema,-23.358592,150.50573799999998,QLD
Gardens,Newman Drive,Mount Newman,6753,Open Air Cinema,-23.357544100000002,119.731715,WA
Liberty,nan,Rockhampton,4700,Indoor Cinema,-23.354769,150.520217,QLD
Tropic,nan,Rockhampton,4700,Indoor Cinema,-23.345979,150.522201,QLD
Savoy,nan,Keppel Sands,4702,Indoor Cinema,-23.326384,150.789779,QLD
Capitol,nan,Emu Park,4710,Indoor Cinema,-23.257057999999997,150.8264764,QLD
Regent,Corner of Normanby and Hill Streets,Yeppoon,4703,Indoor Cinema,-23.129027999999998,150.74744099999998,QLD
Roxy,Corner of Normanby and Hill Streets,Yeppoon,4703,Indoor Cinema,-23.128754999999998,150.747835,QLD
Paramount,nan,Capella,4723,Indoor Cinema,-23.0861064,148.0232583,QLD
Lyric,nan,Aramac,4726,Indoor Cinema,-22.9721512,145.2454389,QLD
Shire Hall,nan,Boulia,4829,Indoor Cinema,-22.911285,139.90953100000002,QLD
Paramount,nan,Clermont,4721,Indoor Cinema,-22.8247842,147.6402874,QLD
Town Hall,Corner of Capella and Daintree Streets,Clermont,4721,Indoor Cinema,-22.824528,147.640182,QLD
Rainbow,nan,Clermont,4721,Indoor Cinema,-22.824375,147.638067,QLD
Picture,Stadium Road,Mount Tom Price,6751,Indoor Cinema,-22.694225,117.797546,WA
The Gem,nan,Blair Athol,4721,Indoor Cinema,-22.6713565,147.52668569999997,QLD
Myora,nan,Ogmore,4706,Indoor Cinema,-22.620517,149.657897,QLD
Community Hall,nan,Ogmore,4706,Indoor Cinema,-22.618516,149.657332,QLD
Ircapp,nan,Muttaburra,4732,Indoor Cinema,-22.5934,144.547971,QLD
Royal,nan,Winton,4735,Indoor Cinema,-22.390093,143.03909099999998,QLD
Wittenoon Theatre,Corner of King and Third Streets,Wittenoom,6751,Indoor Cinema,-22.243471,118.332623,WA
Hall or Gardens,nan,Wittenoom,6751,Indoor/Open Air Cinema,-22.236643,118.33548600000002,WA
Cinema,nan,Wittenoom,6751,Open Air Cinema,-22.236641,118.33548400000001,WA
Gardens & Drive-In,Murat Road,Exmouth,6707,Drive-in/Open Air Cinema,-21.9530265,114.1323631,WA
Drive-In,Murat Road,Exmouth,6707,Drive-In,-21.9530262,114.1323628,WA
Gaiety,nan,Carmila,4739,Indoor Cinema,-21.909114000000002,149.413602,QLD
Nebo,nan,Nebo,4742,Indoor Cinema,-21.688189,148.694557,QLD
Theatre,nan,Koumala,4738,Indoor Cinema,-21.608657,149.24676200000002,QLD
Paramount,nan,Sarina,4737,Indoor Cinema,-21.423719000000002,149.21778,QLD
Commercial Hall,nan,Sarina,4737,Indoor Cinema,-21.42114,149.216752,QLD
Eton Talkies,nan,Eton,4741,Indoor Cinema,-21.2632112,148.9751883,QLD
Ace,nan,Eton,4741,Indoor Cinema,-21.263211,148.975188,QLD
Modern,nan,Marble Bar,6760,Open Air Cinema,-21.171426,119.74351999999999,WA
Ambassadors and Gardens,Bohemia Street,Marble Bar,6760,Indoor/Open Air Cinema,-21.170626600000002,119.74096589999999,WA
Modern,Bohemia Street,Marble Bar,6760,Indoor Cinema,-21.170626300000002,119.7409656,WA
Walkerston,nan,Walkerston,4751,Indoor Cinema,-21.161474,149.068823,QLD
Mirani,nan,Mirani,4754,Indoor Cinema,-21.158996,148.86586,QLD
Coronation,nan,Gargett,4741,Indoor Cinema,-21.156179,148.743771,QLD
Drive-in,nan,Gargett,4741,Drive-In,-21.156143,148.735207,QLD
Royal,Sturt Street,Mackay,4740,Indoor Cinema,-21.145417000000002,149.185672,QLD
Four Ways,nan,Mackay,4740,Indoor Cinema,-21.143451000000002,149.186849,QLD
Strand,nan,Mackay,4740,Indoor Cinema,-21.143207,149.185583,QLD
Olympic,nan,Mackay,4740,Indoor Cinema,-21.141320999999998,149.18711000000002,QLD
Princess,nan,Mackay,4740,Indoor Cinema,-21.141199,149.185933,QLD
Royal,nan,Finch Hatton,4756,Indoor Cinema,-21.140324,148.632855,QLD
Civic,nan,Mackay,4740,Indoor Cinema,-21.139445000000002,149.187355,QLD
Tivoli,nan,Marian,4753,Indoor Cinema,-21.138485,148.938155,QLD
Regal,nan,North Mackay,4740,Indoor Cinema,-21.121617,149.179197,QLD
Fairleigh,nan,Farleigh,4741,Indoor Cinema,-21.113402,149.109976,QLD
Grove,Andergrove Road,Mackay,4740,Drive-In,-21.105384,149.18238,QLD
Broadway,nan,Slade Point,4740,Indoor Cinema,-21.07882,149.213873,QLD
Embassy,nan,Kuttabul,4741,Indoor Cinema,-21.040129999999998,148.910094,QLD
Roxy,nan,Calen,4798,Indoor Cinema,-20.903173000000002,148.780238,QLD
Olympia,nan,Hughenden,4821,Indoor Cinema,-20.842554999999997,144.200669,QLD
Pacific,nan,Yalbaroo,4741,Indoor Cinema,-20.835535999999998,148.65072,QLD
Argylla,nan,Mary Kathleen (Cloncurry),4824,Indoor Cinema,-20.757379999999998,139.947175,QLD
Strand,nan,Richmond,4740,Indoor Cinema,-20.729456,143.141696,QLD
Star,nan,Mount Isa,4825,Indoor Cinema,-20.724515,139.49472,QLD
Tropicaire,Barkly Highway,Mount Isa,4825,Drive-In,-20.724066,139.490115,QLD
Farley,nan,Cloncurry,4824,Indoor Cinema,-20.705647,140.505292,QLD
Bio Talkies,nan,Cloncurry,4824,Indoor Cinema,-20.7043534,140.50561299999998,QLD
Eckford's,nan,Julia Creek,4823,Indoor Cinema,-20.656516,141.745689,QLD
Picture,nan,Dampier,6713,Indoor Cinema,-20.6564157,116.71085890000002,WA
Pioneer,nan,Collinsville,4804,Indoor Cinema,-20.5530485,147.8443104,QLD
Theatre,nan,Pentland,4816,Indoor Cinema,-20.523891,145.399444,QLD
Grand,nan,Proserpine,4800,Indoor Cinema,-20.402010999999998,148.58648200000002,QLD
Eldorado,nan,Proserpine,4800,Indoor Cinema,-20.401418,148.579746,QLD
Gardens,nan,Mount Goldsworthy,6721,Open Air Cinema,-20.35,119.53333329999998,WA
Open Air,nan,Goldsworthy,6721,Drive-In,-20.341998999999998,119.518603,WA
Drive-In,Wilson Street,Port Hedland,6721,Drive-In,-20.313370000000003,118.6127092,WA
Gardens,6 Wedge Street,Port Hedland,6721,Open Air Cinema,-20.312285,118.575396,WA
Royal,Mosman Street,Charters Towers,4820,Indoor Cinema,-20.076819,146.256706,QLD
Olympia,nan,Charters Towers,4820,Indoor Cinema,-20.0759043,146.25732030000003,QLD
Regent,12 Mosman Street,Charters Towers,4820,Indoor Cinema,-20.07249,146.257893,QLD
Tors Drive-in,120 - 130 New Queen Road,Charters Towers,4820,Drive-In,-20.065402,146.290694,QLD
Olympia,nan,Bowen,4805,Indoor Cinema,-20.013360000000002,148.247121,QLD
Grand,nan,Bowen,4805,Indoor Cinema,-20.0121951,148.2462909,QLD
Tivoli,nan,Bowen,4805,Indoor Cinema,-20.010942,148.245525,QLD
Summer Garden,nan,Queen's Beach,4805,Open Air Cinema,-19.978963,148.23206499999998,QLD
Queen's Beach,40 Murroona Street,Bowen,4805,Indoor Cinema,-19.976028,148.229534,QLD
Watson's,nan,Home Hill,4806,Indoor Cinema,-19.665481,147.41490100000001,QLD
Pioneer,Paterson Street,Tennant Creek,860,Open Air Cinema,-19.648255,134.18968600000002,NT
Stardust,Kilrie Road,Ayr,4807,Drive-In,-19.594239,147.399476,QLD
Tropix,nan,Ayr,4807,Indoor Cinema,-19.5758412,147.4050231,QLD
Delta,nan,Ayr,4807,Indoor Cinema,-19.5758409,147.4050228,QLD
East Ayr,nan,East Ayr,4807,Indoor Cinema,-19.574123,147.413182,QLD
Renown,nan,Brandon,4808,Indoor Cinema,-19.554384,147.354728,QLD
Progressive,nan,Giru,4809,Indoor Cinema,-19.51314,147.107227,QLD
Stuart,nan,Stuart,4811,Indoor Cinema,-19.346704000000003,146.842947,QLD
Stuart,Bruce Highway,Townsville,4810,Drive-In,-19.32368,146.838786,QLD
Rex,nan,Oonoonba,4811,Indoor Cinema,-19.300053,146.81839,QLD
Palladium,nan,Aitkenvale,4814,Indoor Cinema,-19.2981063,146.7644989,QLD
Sun,nan,Hermit Park (Townsville),4812,Indoor Cinema,-19.289554000000003,146.797155,QLD
Pimlico,nan,Pimlico,4812,Indoor Cinema,-19.281682999999997,146.78994,QLD
Regent,Charters Towers Road on the corner of Oxford Street,Townsville,4810,Indoor Cinema,-19.276373,146.80046000000002,QLD
Sth. Townsville Talkies,41 Boundary Street,Townsville South,4810,Indoor Cinema,-19.272217,146.80996299999998,QLD
Estate,nan,Townsville,4810,Indoor Cinema,-19.270735000000002,146.81663700000001,QLD
Norline,Ingham Road,Townsville,4810,Drive-In,-19.267774,146.79239099999998,QLD
Garbutt Pictures,nan,Garbutt,4814,Indoor Cinema,-19.266258999999998,146.782143,QLD
Roxy,282 Sturt Street,Townsville,4810,Indoor Cinema,-19.262204,146.813682,QLD
Wintergarden,232-234 Sturt Street,Townsville,4810,Open Air Cinema,-19.261218,146.814027,QLD
Plaza,nan,Townsville,4810,Indoor Cinema,-19.260132000000002,146.817403,QLD
Forum,nan,Townsville,4810,Indoor Cinema,-19.25875,146.818649,QLD
Garbutt Pictures,nan,Townsville,4810,Indoor Cinema,-19.257523000000003,146.817707,QLD
Olympia,68 Flinders Street,Townsville,4810,Indoor Cinema,-19.257471,146.823531,QLD
Odeon,nan,Townsville,4810,Indoor Cinema,-19.256378,146.816199,QLD
Revue,nan,Cleveland,4810,Indoor Cinema,-19.2549351,146.8187024,QLD
Nth. Ward,nan,North Ward (Townsville),4810,Indoor Cinema,-19.247702,146.806366,QLD
Esquire,25 Cook Street,Townsville,4810,Indoor Cinema,-19.247275,146.807296,QLD
Holiday,nan,Magnetic Island,4819,Indoor Cinema,-19.178421,146.838024,QLD
Arcadian Gardens,nan,Magnetic Island,4819,Open Air Cinema,-19.151531,146.861753,QLD
Garden (O/Air),nan,Ingham,4850,Open Air Cinema,-18.651166,146.155151,QLD
De Luxe,nan,Ingham,4850,Indoor Cinema,-18.6509,146.155,QLD
Shire Hall,nan,Ingham,4850,Indoor Cinema,-18.650722000000002,146.155562,QLD
Pictures,nan,Macknade,4850,Indoor Cinema,-18.587676000000002,146.260881,QLD
Liberty,nan,Halifax,4850,Indoor Cinema,-18.582538,146.284569,QLD
Gilbert Talkies,nan,Gilbert River,4871,Touring Circuit,-18.333393,142.960318,QLD
Pictures,nan,Georgetown,4871,Indoor Cinema,-18.289784,143.547695,QLD
Strand,nan,Cardwell,4849,Indoor Cinema,-18.267242899999996,146.0295262,QLD
Council Hall,nan,Croydon,4871,Indoor Cinema,-18.203922,142.24463300000002,QLD
W. J. Anderson,nan,Broome,6725,Touring Circuit,-17.953504000000002,122.24329499999999,WA
Hall,Carnarvon Street,Broome,6725,Indoor Cinema,-17.953503,122.243293,WA
Plaza,nan,Tully,4854,Indoor Cinema,-17.934582000000002,145.923076,QLD
Broadway,nan,Tully,4854,Indoor Cinema,-17.932868,145.92355600000002,QLD
Gem,nan,El Arish,4855,Indoor Cinema,-17.806672,146.00709799999998,QLD
Central Talkies,nan,Silkwood,4856,Indoor Cinema,-17.74519,146.01827600000001,QLD
Lucey's,nan,Mount Garnet,4872,Indoor Cinema,-17.67671,145.115498,QLD
National,nan,Nornanton,4890,Indoor Cinema,-17.668862,141.08052,QLD
Paronella,nan,Mena Creek,4871,Indoor Cinema,-17.654989999999998,145.956516,QLD
Amusu,nan,Ravenshoe,4888,Indoor Cinema,-17.607797,145.482899,QLD
Plaza,nan,South Johnstone,4859,Indoor Cinema,-17.597838,145.995351,QLD
S/Arts,nan,Mourilyan,4858,Indoor Cinema,-17.582104,146.040758,QLD
Airdome,Aerodrome Road,Innisfail,4860,Indoor Cinema,-17.558456,146.01408999999998,QLD
Regent,nan,Innisfail,4860,Indoor Cinema,-17.524681,146.032329,QLD
Liberty,nan,Millaa Millaa,4886,Indoor Cinema,-17.513061999999998,145.61349199999998,QLD
Kalinga,nan,Kalunga,4887,Indoor Cinema,-17.452301000000002,145.381333,QLD
Astor,nan,Herberton,4887,Indoor Cinema,-17.373691,145.38434099999998,QLD
Majestic,Eacham Place,Malanda,4885,Indoor Cinema,-17.353285999999997,145.592076,QLD
Munro,97 Munro Street,Babinda,4861,Indoor Cinema,-17.344173,145.922805,QLD
Far Northern Towns,nan,Babinda,4861,Touring Circuit,-17.34393,145.921321,QLD
Lyric,nan,Babinda,4861,Indoor Cinema,-17.3438889,145.9211166,QLD
Sun Touring Pictures,Loch Street,Derby,6728,Touring Circuit,-17.305421300000003,123.6336078,WA
Rowell & Co.,Loch Street,Derby,6728,Touring Circuit,-17.305421,123.6336075,WA
Picture,Loch Street,Derby,6728,Indoor Cinema,-17.3054207,123.63360719999999,WA
Gardens,Loch Street,Derby,6728,Open Air Cinema,-17.3054204,123.63360690000002,WA
Tivoli,nan,Yungaburra,4884,Indoor Cinema,-17.270781,145.582988,QLD
Roxy,nan,Atherton,4883,Indoor Cinema,-17.2668147,145.4760787,QLD
Memorial Hall,nan,Tolga,4882,Indoor Cinema,-17.223328,145.48025,QLD
Tinaroo,nan,Tinaroo,4872,Indoor Cinema,-17.169526,145.547891,QLD
Empire,nan,Chillagoe,4871,Indoor Cinema,-17.1552594,144.52428659999998,QLD
Star,nan,Dimbulah,4872,Indoor Cinema,-17.1491492,145.1110492,QLD
Nelson,nan,Gordonvale,4865,Indoor Cinema,-17.09308,145.786798,QLD
Rodeo,Kennedy Highway (Atherton Road),Mareeba,4880,Drive-In,-17.048801,145.43338400000002,QLD
Regent,nan,Edmonton,4869,Indoor Cinema,-17.0193831,145.74346440000002,QLD
Civic,nan,Mareeba,4880,Indoor Cinema,-16.993694,145.422375,QLD
Capitol,nan,Mareeba,4880,Indoor Cinema,-16.991164,145.42238,QLD
Coral,Bruce Highway,Woree (Cairns),4868,Drive-In,-16.961494000000002,145.745669,QLD
Palace,"Spence Street, between Lake and Grafton Streets",Cairns,4870,Indoor Cinema,-16.924226,145.776672,QLD
